Year,Dates,Documents,Links,StartDate,EndDate,DummyMeeting,Name,Group,Class,Size,FileType,Comments
1969,September 9 Meeting - 1969,"Supplement (476 KB PDF)",/monetarypolicy/files/FOMC19690909gbsup19690905.pdf,09-Sep-1969,09-Sep-1969,1,Supplement,Greenbook,Economic Information,476 KB ,PDF,""
1969,September 9 Meeting - 1969,"Bluebook (637 KB PDF)",/monetarypolicy/files/FOMC19690909bluebook19690905.pdf,09-Sep-1969,09-Sep-1969,1,Bluebook,Bluebook,Economic Information,637 KB ,PDF,""
1969,September 9 Meeting - 1969,"Agenda (60 KB PDF)",/monetarypolicy/files/FOMC19690909Agenda.pdf,09-Sep-1969,09-Sep-1969,1,Agenda,Agenda,Agenda,60 KB ,PDF,""
1969,September 9 Meeting - 1969,"Record of Policy Actions (534 KB PDF)",/monetarypolicy/files/fomcropa19690909.pdf,09-Sep-1969,09-Sep-1969,1,Record of Policy Actions,Minutes,Meeting Summary,534 KB ,PDF,""
1969,September 9 Meeting - 1969,"Minutes of Actions (168 KB PDF)",/monetarypolicy/files/fomcmoa19690909.pdf,09-Sep-1969,09-Sep-1969,1,Minutes of Actions,Minutes,Meeting Summary,168 KB PDF,PDF,""
1969,September 9 Meeting - 1969,"Memoranda of Discussion (3.24 MB PDF)",/monetarypolicy/files/fomcmod19690909.pdf,09-Sep-1969,09-Sep-1969,1,Memoranda of Discussion,Minutes,Meeting Summary,3.24 MB PDF,PDF,""
1969,October 7 Meeting - 1969,"Greenbook (3.44 MB PDF)",/monetarypolicy/files/FOMC19691007greenbook19691001.pdf,07-Oct-1969,07-Oct-1969,1,Greenbook,Greenbook,Economic Information,3.44 MB ,PDF,""
1969,October 7 Meeting - 1969,"Supplement (259 KB PDF)",/monetarypolicy/files/FOMC19691007gbsup19691003.pdf,07-Oct-1969,07-Oct-1969,1,Supplement,Greenbook,Economic Information,259 KB ,PDF,""
1969,October 7 Meeting - 1969,"Bluebook (725 KB PDF)",/monetarypolicy/files/FOMC19691007bluebook19691003.pdf,07-Oct-1969,07-Oct-1969,1,Bluebook,Bluebook,Economic Information,725 KB ,PDF,""
1969,October 7 Meeting - 1969,"Agenda (50 KB PDF)",/monetarypolicy/files/FOMC19691007Agenda.pdf,07-Oct-1969,07-Oct-1969,1,Agenda,Agenda,Agenda,50 KB ,PDF,""
1969,October 7 Meeting - 1969,"Record of Policy Actions (660 KB PDF)",/monetarypolicy/files/fomcropa19691007.pdf,07-Oct-1969,07-Oct-1969,1,Record of Policy Actions,Minutes,Meeting Summary,660 KB ,PDF,""
1969,October 7 Meeting - 1969,"Minutes of Actions (219 KB PDF)",/monetarypolicy/files/fomcmoa19691007.pdf,07-Oct-1969,07-Oct-1969,1,Minutes of Actions,Minutes,Meeting Summary,219 KB PDF,PDF,""
1969,October 7 Meeting - 1969,"Memoranda of Discussion (3.77 MB PDF)",/monetarypolicy/files/fomcmod19691007.pdf,07-Oct-1969,07-Oct-1969,1,Memoranda of Discussion,Minutes,Meeting Summary,3.77 MB PDF,PDF,""
1969,October 28 Meeting - 1969,"Greenbook (3.35 MB PDF)",/monetarypolicy/files/FOMC19691028greenbook19691022.pdf,28-Oct-1969,28-Oct-1969,1,Greenbook,Greenbook,Economic Information,3.35 MB ,PDF,""
1969,October 28 Meeting - 1969,"Supplement (307 KB PDF)",/monetarypolicy/files/FOMC19691028gbsup19691024.pdf,28-Oct-1969,28-Oct-1969,1,Supplement,Greenbook,Economic Information,307 KB ,PDF,""
1969,October 28 Meeting - 1969,"Bluebook (741 KB PDF)",/monetarypolicy/files/FOMC19691028bluebook19691024.pdf,28-Oct-1969,28-Oct-1969,1,Bluebook,Bluebook,Economic Information,741 KB ,PDF,""
1969,October 28 Meeting - 1969,"Agenda (47 KB PDF)",/monetarypolicy/files/FOMC19691028Agenda.pdf,28-Oct-1969,28-Oct-1969,1,Agenda,Agenda,Agenda,47 KB ,PDF,""
1969,October 28 Meeting - 1969,"Record of Policy Actions (340 KB PDF)",/monetarypolicy/files/fomcropa19691028.pdf,28-Oct-1969,28-Oct-1969,1,Record of Policy Actions,Minutes,Meeting Summary,340 KB ,PDF,""
1969,October 28 Meeting - 1969,"Minutes of Actions (168 KB PDF)",/monetarypolicy/files/fomcmoa19691028.pdf,28-Oct-1969,28-Oct-1969,1,Minutes of Actions,Minutes,Meeting Summary,168 KB PDF,PDF,""
1969,October 28 Meeting - 1969,"Memoranda of Discussion (3.92 MB PDF)",/monetarypolicy/files/fomcmod19691028.pdf,28-Oct-1969,28-Oct-1969,1,Memoranda of Discussion,Minutes,Meeting Summary,3.92 MB PDF,PDF,""
1969,November 25 Meeting - 1969,"Greenbook (3.44 MB PDF)",/monetarypolicy/files/FOMC19691125greenbook19691119.pdf,25-Nov-1969,25-Nov-1969,1,Greenbook,Greenbook,Economic Information,3.44 MB ,PDF,""
1969,November 25 Meeting - 1969,"Supplement (673 KB PDF)",/monetarypolicy/files/FOMC19691125gbsup19691111.pdf,25-Nov-1969,25-Nov-1969,1,Supplement,Greenbook,Economic Information,673 KB ,PDF,""
1969,November 25 Meeting - 1969,"Bluebook (746 KB PDF)",/monetarypolicy/files/FOMC19691125bluebook19691121.pdf,25-Nov-1969,25-Nov-1969,1,Bluebook,Bluebook,Economic Information,746 KB ,PDF,""
1969,November 25 Meeting - 1969,"Agenda (58 KB PDF)",/monetarypolicy/files/FOMC19691125Agenda.pdf,25-Nov-1969,25-Nov-1969,1,Agenda,Agenda,Agenda,58 KB ,PDF,""
1969,November 25 Meeting - 1969,"Record of Policy Actions (690 KB PDF)",/monetarypolicy/files/fomcropa19691125.pdf,25-Nov-1969,25-Nov-1969,1,Record of Policy Actions,Minutes,Meeting Summary,690 KB ,PDF,""
1969,November 25 Meeting - 1969,"Minutes of Actions (256 KB PDF)",/monetarypolicy/files/fomcmoa19691125.pdf,25-Nov-1969,25-Nov-1969,1,Minutes of Actions,Minutes,Meeting Summary,256 KB PDF,PDF,""
1969,November 25 Meeting - 1969,"Memoranda of Discussion (3.92 MB PDF)",/monetarypolicy/files/fomcmod19691125.pdf,25-Nov-1969,25-Nov-1969,1,Memoranda of Discussion,Minutes,Meeting Summary,3.92 MB PDF,PDF,""
1969,December 16 Meeting - 1969,"Greenbook (4.05 MB PDF)",/monetarypolicy/files/FOMC19691216greenbook19691210.pdf,16-Dec-1969,16-Dec-1969,1,Greenbook,Greenbook,Economic Information,4.05 MB ,PDF,""
1969,December 16 Meeting - 1969,"Supplement (422 KB PDF)",/monetarypolicy/files/FOMC19691216gbsup19691212.pdf,16-Dec-1969,16-Dec-1969,1,Supplement,Greenbook,Economic Information,422 KB ,PDF,""
1969,December 16 Meeting - 1969,"Bluebook (812 KB PDF)",/monetarypolicy/files/FOMC19691216bluebook19691212.pdf,16-Dec-1969,16-Dec-1969,1,Bluebook,Bluebook,Economic Information,812 KB ,PDF,""
1969,December 16 Meeting - 1969,"Agenda (48 KB PDF)",/monetarypolicy/files/FOMC19691216Agenda.pdf,16-Dec-1969,16-Dec-1969,1,Agenda,Agenda,Agenda,48 KB ,PDF,""
1969,December 16 Meeting - 1969,"Record of Policy Actions (690 KB PDF)",/monetarypolicy/files/fomcropa19691216.pdf,16-Dec-1969,16-Dec-1969,1,Record of Policy Actions,Minutes,Meeting Summary,690 KB ,PDF,""
1969,December 16 Meeting - 1969,"Minutes of Actions (134 KB PDF)",/monetarypolicy/files/fomcmoa19691216.pdf,16-Dec-1969,16-Dec-1969,1,Minutes of Actions,Minutes,Meeting Summary,134 KB PDF,PDF,""
1969,December 16 Meeting - 1969,"Memoranda of Discussion (2.85 MB PDF)",/monetarypolicy/files/fomcmod19691216.pdf,16-Dec-1969,16-Dec-1969,1,Memoranda of Discussion,Minutes,Meeting Summary,2.85 MB PDF,PDF,""
1970,January 15 Meeting - 1970,"Greenbook (3.57 MB PDF)",/monetarypolicy/files/FOMC19700115greenbook19700107.pdf,15-Jan-1970,15-Jan-1970,1,Greenbook,Greenbook,Economic Information,3.57 MB ,PDF,""
1970,January 15 Meeting - 1970,"Supplement (284 KB PDF)",/monetarypolicy/files/FOMC19700115gbsup19700114.pdf,15-Jan-1970,15-Jan-1970,1,Supplement,Greenbook,Economic Information,284 KB ,PDF,""
1970,January 15 Meeting - 1970,"Bluebook (769 KB PDF)",/monetarypolicy/files/FOMC19700115bluebook19700109.pdf,15-Jan-1970,15-Jan-1970,1,Bluebook,Bluebook,Economic Information,769 KB ,PDF,""
1970,January 15 Meeting - 1970,"Agenda (44 KB PDF)",/monetarypolicy/files/FOMC19700115Agenda.pdf,15-Jan-1970,15-Jan-1970,1,Agenda,Agenda,Agenda,44 KB ,PDF,""
1970,January 15 Meeting - 1970,"Record of Policy Actions (423 KB PDF)",/monetarypolicy/files/fomcropa19700115.pdf,15-Jan-1970,15-Jan-1970,1,Record of Policy Actions,Minutes,Meeting Summary,423 KB ,PDF,""
1970,January 15 Meeting - 1970,"Minutes of Actions (148 KB PDF)",/monetarypolicy/files/fomcmoa19700115.pdf,15-Jan-1970,15-Jan-1970,1,Minutes of Actions,Minutes,Meeting Summary,148 KB PDF,PDF,""
1970,January 15 Meeting - 1970,"Memoranda of Discussion (4.48 MB PDF)",/monetarypolicy/files/fomcmod19700115.pdf,15-Jan-1970,15-Jan-1970,1,Memoranda of Discussion,Minutes,Meeting Summary,4.48 MB PDF,PDF,""
1970,February 10 Meeting - 1970,"Greenbook (3.34 MB PDF)",/monetarypolicy/files/FOMC19700210greenbook19700204.pdf,10-Feb-1970,10-Feb-1970,1,Greenbook,Greenbook,Economic Information,3.34 MB ,PDF,""
1970,February 10 Meeting - 1970,"Supplement (473 KB PDF)",/monetarypolicy/files/FOMC19700210gbsup19700206.pdf,10-Feb-1970,10-Feb-1970,1,Supplement,Greenbook,Economic Information,473 KB ,PDF,""
1970,February 10 Meeting - 1970,"Bluebook (683 KB PDF)",/monetarypolicy/files/FOMC19700210bluebook19700206.pdf,10-Feb-1970,10-Feb-1970,1,Bluebook,Bluebook,Economic Information,683 KB ,PDF,""
1970,February 10 Meeting - 1970,"Agenda (45 KB PDF)",/monetarypolicy/files/FOMC19700210Agenda.pdf,10-Feb-1970,10-Feb-1970,1,Agenda,Agenda,Agenda,45 KB ,PDF,""
1970,February 10 Meeting - 1970,"Record of Policy Actions (458 KB PDF)",/monetarypolicy/files/fomcropa19700210.pdf,10-Feb-1970,10-Feb-1970,1,Record of Policy Actions,Minutes,Meeting Summary,458 KB ,PDF,""
1970,February 10 Meeting - 1970,"Minutes of Actions (142 KB PDF)",/monetarypolicy/files/fomcmoa19700210.pdf,10-Feb-1970,10-Feb-1970,1,Minutes of Actions,Minutes,Meeting Summary,142 KB PDF,PDF,""
1970,February 10 Meeting - 1970,"Memoranda of Discussion (4.14 MB PDF)",/monetarypolicy/files/fomcmod19700210.pdf,10-Feb-1970,10-Feb-1970,1,Memoranda of Discussion,Minutes,Meeting Summary,4.14 MB PDF,PDF,""
1970,March 10 Meeting - 1970,"Greenbook (3.46 MB PDF)",/monetarypolicy/files/FOMC19700310greenbook19700304.pdf,10-Mar-1970,10-Mar-1970,1,Greenbook,Greenbook,Economic Information,3.46 MB ,PDF,""
1970,March 10 Meeting - 1970,"Supplement (875 KB PDF)",/monetarypolicy/files/FOMC19700310gbsup19700306.pdf,10-Mar-1970,10-Mar-1970,1,Supplement,Greenbook,Economic Information,875 KB ,PDF,""
1970,March 10 Meeting - 1970,"Bluebook (685 KB PDF)",/monetarypolicy/files/FOMC19700310bluebook19700306.pdf,10-Mar-1970,10-Mar-1970,1,Bluebook,Bluebook,Economic Information,685 KB ,PDF,""
1970,March 10 Meeting - 1970,"Agenda (148 KB PDF)",/monetarypolicy/files/FOMC19700310Agenda.pdf,10-Mar-1970,10-Mar-1970,1,Agenda,Agenda,Agenda,148 KB ,PDF,""
1970,March 10 Meeting - 1970,"Record of Policy Actions (500 KB PDF)",/monetarypolicy/files/fomcropa19700310.pdf,10-Mar-1970,10-Mar-1970,1,Record of Policy Actions,Minutes,Meeting Summary,500 KB ,PDF,""
1970,March 10 Meeting - 1970,"Minutes of Actions (825 KB PDF)",/monetarypolicy/files/fomcmoa19700310.pdf,10-Mar-1970,10-Mar-1970,1,Minutes of Actions,Minutes,Meeting Summary,825 KB PDF,PDF,""
1970,March 10 Meeting - 1970,"Memoranda of Discussion (3.32 MB PDF)",/monetarypolicy/files/fomcmod19700310.pdf,10-Mar-1970,10-Mar-1970,1,Memoranda of Discussion,Minutes,Meeting Summary,3.32 MB PDF,PDF,""
1970,April 7 Meeting - 1970,"Greenbook (3.12 MB PDF)",/monetarypolicy/files/FOMC19700407greenbook19700401.pdf,07-Apr-1970,07-Apr-1970,1,Greenbook,Greenbook,Economic Information,3.12 MB ,PDF,""
1970,April 7 Meeting - 1970,"Supplement (327 KB PDF)",/monetarypolicy/files/FOMC19700407gbsup19700403.pdf,07-Apr-1970,07-Apr-1970,1,Supplement,Greenbook,Economic Information,327 KB ,PDF,""
1970,April 7 Meeting - 1970,"Supplement 2 (177 KB PDF)",/monetarypolicy/files/FOMC19700407gbsup19700406.pdf,07-Apr-1970,07-Apr-1970,1,Supplement,Greenbook,Economic Information,177 KB ,PDF,""
1970,April 7 Meeting - 1970,"Bluebook (657 KB PDF)",/monetarypolicy/files/FOMC19700407bluebook19700403.pdf,07-Apr-1970,07-Apr-1970,1,Bluebook,Bluebook,Economic Information,657 KB ,PDF,""
1970,April 7 Meeting - 1970,"Agenda (45 KB PDF)",/monetarypolicy/files/FOMC19700407Agenda.pdf,07-Apr-1970,07-Apr-1970,1,Agenda,Agenda,Agenda,45 KB ,PDF,""
1970,April 7 Meeting - 1970,"Record of Policy Actions (401 KB PDF)",/monetarypolicy/files/fomcropa19700407.pdf,07-Apr-1970,07-Apr-1970,1,Record of Policy Actions,Minutes,Meeting Summary,401 KB ,PDF,""
1970,April 7 Meeting - 1970,"Minutes of Actions (153 KB PDF)",/monetarypolicy/files/fomcmoa19700407.pdf,07-Apr-1970,07-Apr-1970,1,Minutes of Actions,Minutes,Meeting Summary,153 KB PDF,PDF,""
1970,April 7 Meeting - 1970,"Memoranda of Discussion (3.19 MB PDF)",/monetarypolicy/files/fomcmod19700407.pdf,07-Apr-1970,07-Apr-1970,1,Memoranda of Discussion,Minutes,Meeting Summary,3.19 MB PDF,PDF,""
1970,May 5 Meeting - 1970,"Greenbook (3.89 MB PDF)",/monetarypolicy/files/FOMC19700505greenbook19700429.pdf,05-May-1970,05-May-1970,1,Greenbook,Greenbook,Economic Information,3.89 MB ,PDF,""
1970,May 5 Meeting - 1970,"Supplement (362 KB PDF)",/monetarypolicy/files/FOMC19700505gbsup19700501.pdf,05-May-1970,05-May-1970,1,Supplement,Greenbook,Economic Information,362 KB ,PDF,""
1970,May 5 Meeting - 1970,"Bluebook (616 KB PDF)",/monetarypolicy/files/FOMC19700505bluebook19700501.pdf,05-May-1970,05-May-1970,1,Bluebook,Bluebook,Economic Information,616 KB ,PDF,""
1970,May 5 Meeting - 1970,"Agenda (47 KB PDF)",/monetarypolicy/files/FOMC19700505Agenda.pdf,05-May-1970,05-May-1970,1,Agenda,Agenda,Agenda,47 KB ,PDF,""
1970,May 5 Meeting - 1970,"Record of Policy Actions (379 KB PDF)",/monetarypolicy/files/fomcropa19700505.pdf,05-May-1970,05-May-1970,1,Record of Policy Actions,Minutes,Meeting Summary,379 KB ,PDF,""
1970,May 5 Meeting - 1970,"Minutes of Actions (142 KB PDF)",/monetarypolicy/files/fomcmoa19700505.pdf,05-May-1970,05-May-1970,1,Minutes of Actions,Minutes,Meeting Summary,142 KB PDF,PDF,""
1970,May 5 Meeting - 1970,"Memoranda of Discussion (2.44 MB PDF)",/monetarypolicy/files/fomcmod19700505.pdf,05-May-1970,05-May-1970,1,Memoranda of Discussion,Minutes,Meeting Summary,2.44 MB PDF,PDF,""
1970,May 26 Meeting - 1970,"Redbook (2.62 MB PDF)",/monetarypolicy/files/fomc19700526redbook19700520.pdf,26-May-1970,26-May-1970,1,Redbook,Beige Book,Economic Information,2.62 MB ,PDF,""
1970,May 26 Meeting - 1970,"Greenbook (3.44 MB PDF)",/monetarypolicy/files/FOMC19700526greenbook19700520.pdf,26-May-1970,26-May-1970,1,Greenbook,Greenbook,Economic Information,3.44 MB ,PDF,""
1970,May 26 Meeting - 1970,"Supplement (169 KB PDF)",/monetarypolicy/files/FOMC19700526gbsup19700522.pdf,26-May-1970,26-May-1970,1,Supplement,Greenbook,Economic Information,169 KB ,PDF,""
1970,May 26 Meeting - 1970,"Bluebook (587 KB PDF)",/monetarypolicy/files/FOMC19700526bluebook19700522.pdf,26-May-1970,26-May-1970,1,Bluebook,Bluebook,Economic Information,587 KB ,PDF,""
1970,May 26 Meeting - 1970,"Agenda (47 KB PDF)",/monetarypolicy/files/FOMC19700526Agenda.pdf,26-May-1970,26-May-1970,1,Agenda,Agenda,Agenda,47 KB ,PDF,""
1970,May 26 Meeting - 1970,"Record of Policy Actions (307 KB PDF)",/monetarypolicy/files/fomcropa19700526.pdf,26-May-1970,26-May-1970,1,Record of Policy Actions,Minutes,Meeting Summary,307 KB ,PDF,""
1970,May 26 Meeting - 1970,"Minutes of Actions (131 KB PDF)",/monetarypolicy/files/fomcmoa19700526.pdf,26-May-1970,26-May-1970,1,Minutes of Actions,Minutes,Meeting Summary,131 KB PDF,PDF,""
1970,May 26 Meeting - 1970,"Memoranda of Discussion (2.06 MB PDF)",/monetarypolicy/files/fomcmod19700526.pdf,26-May-1970,26-May-1970,1,Memoranda of Discussion,Minutes,Meeting Summary,2.06 MB PDF,PDF,""
1970,June 23 Meeting - 1970,"Redbook (1.16 MB PDF)",/monetarypolicy/files/fomc19700623redbook19700617.pdf,23-Jun-1970,23-Jun-1970,1,Redbook,Beige Book,Economic Information,1.16 MB ,PDF,""
1970,June 23 Meeting - 1970,"Greenbook (3.67 MB PDF)",/monetarypolicy/files/FOMC19700623greenbook19700617.pdf,23-Jun-1970,23-Jun-1970,1,Greenbook,Greenbook,Economic Information,3.67 MB ,PDF,""
1970,June 23 Meeting - 1970,"Supplement (681 KB PDF)",/monetarypolicy/files/FOMC19700623gbsup19700619.pdf,23-Jun-1970,23-Jun-1970,1,Supplement,Greenbook,Economic Information,681 KB ,PDF,""
1970,June 23 Meeting - 1970,"Bluebook (853 KB PDF)",/monetarypolicy/files/FOMC19700623bluebook19700619.pdf,23-Jun-1970,23-Jun-1970,1,Bluebook,Bluebook,Economic Information,853 KB ,PDF,""
1970,June 23 Meeting - 1970,"Agenda (73 KB PDF)",/monetarypolicy/files/FOMC19700623Agenda.pdf,23-Jun-1970,23-Jun-1970,1,Agenda,Agenda,Agenda,73 KB ,PDF,""
1970,June 23 Meeting - 1970,"Record of Policy Actions (342 KB PDF)",/monetarypolicy/files/fomcropa19700623.pdf,23-Jun-1970,23-Jun-1970,1,Record of Policy Actions,Minutes,Meeting Summary,342 KB ,PDF,""
1970,June 23 Meeting - 1970,"Minutes of Actions (138 KB PDF)",/monetarypolicy/files/fomcmoa19700623.pdf,23-Jun-1970,23-Jun-1970,1,Minutes of Actions,Minutes,Meeting Summary,138 KB PDF,PDF,""
1970,June 23 Meeting - 1970,"Memoranda of Discussion (3.21 MB PDF)",/monetarypolicy/files/fomcmod19700623.pdf,23-Jun-1970,23-Jun-1970,1,Memoranda of Discussion,Minutes,Meeting Summary,3.21 MB PDF,PDF,""
1970,July 21 Meeting - 1970,"Redbook (1.08 MB PDF)",/monetarypolicy/files/fomc19700721redbook19700715.pdf,21-Jul-1970,21-Jul-1970,1,Redbook,Beige Book,Economic Information,1.08 MB ,PDF,""
1970,July 21 Meeting - 1970,"Greenbook (3.62 MB PDF)",/monetarypolicy/files/FOMC19700721greenbook19700715.pdf,21-Jul-1970,21-Jul-1970,1,Greenbook,Greenbook,Economic Information,3.62 MB ,PDF,""
1970,July 21 Meeting - 1970,"Supplement (651 KB PDF)",/monetarypolicy/files/FOMC19700721gbsup19700717.pdf,21-Jul-1970,21-Jul-1970,1,Supplement,Greenbook,Economic Information,651 KB ,PDF,""
1970,July 21 Meeting - 1970,"Bluebook (713 KB PDF)",/monetarypolicy/files/FOMC19700721bluebook19700717.pdf,21-Jul-1970,21-Jul-1970,1,Bluebook,Bluebook,Economic Information,713 KB ,PDF,""
1970,July 21 Meeting - 1970,"Agenda (47 KB PDF)",/monetarypolicy/files/FOMC19700721Agenda.pdf,21-Jul-1970,21-Jul-1970,1,Agenda,Agenda,Agenda,47 KB ,PDF,""
1970,July 21 Meeting - 1970,"Record of Policy Actions (396 KB PDF)",/monetarypolicy/files/fomcropa19700721.pdf,21-Jul-1970,21-Jul-1970,1,Record of Policy Actions,Minutes,Meeting Summary,396 KB ,PDF,""
1970,July 21 Meeting - 1970,"Minutes of Actions (296 KB PDF)",/monetarypolicy/files/fomcmoa19700721.pdf,21-Jul-1970,21-Jul-1970,1,Minutes of Actions,Minutes,Meeting Summary,296 KB PDF,PDF,""
1970,July 21 Meeting - 1970,"Memoranda of Discussion (2.71 MB PDF)",/monetarypolicy/files/fomcmod19700721.pdf,21-Jul-1970,21-Jul-1970,1,Memoranda of Discussion,Minutes,Meeting Summary,2.71 MB PDF,PDF,""
1970,August 18 Meeting - 1970,"Redbook (959 KB PDF)",/monetarypolicy/files/fomc19700818redbook19700812.pdf,18-Aug-1970,18-Aug-1970,1,Redbook,Beige Book,Economic Information,959 KB ,PDF,""
1970,August 18 Meeting - 1970,"Greenbook (3.39 MB PDF)",/monetarypolicy/files/FOMC19700818greenbook19700812.pdf,18-Aug-1970,18-Aug-1970,1,Greenbook,Greenbook,Economic Information,3.39 MB ,PDF,""
1970,August 18 Meeting - 1970,"Supplement (391 KB PDF)",/monetarypolicy/files/FOMC19700818gbsup19700814.pdf,18-Aug-1970,18-Aug-1970,1,Supplement,Greenbook,Economic Information,391 KB ,PDF,""
1970,August 18 Meeting - 1970,"Bluebook (656 KB PDF)",/monetarypolicy/files/FOMC19700818bluebook19700814.pdf,18-Aug-1970,18-Aug-1970,1,Bluebook,Bluebook,Economic Information,656 KB ,PDF,""
1970,August 18 Meeting - 1970,"Agenda (44 KB PDF)",/monetarypolicy/files/FOMC19700818Agenda.pdf,18-Aug-1970,18-Aug-1970,1,Agenda,Agenda,Agenda,44 KB ,PDF,""
1970,August 18 Meeting - 1970,"Record of Policy Actions (425 KB PDF)",/monetarypolicy/files/fomcropa19700818.pdf,18-Aug-1970,18-Aug-1970,1,Record of Policy Actions,Minutes,Meeting Summary,425 KB ,PDF,""
1970,August 18 Meeting - 1970,"Minutes of Actions (155 KB PDF)",/monetarypolicy/files/fomcmoa19700818.pdf,18-Aug-1970,18-Aug-1970,1,Minutes of Actions,Minutes,Meeting Summary,155 KB PDF,PDF,""
1970,August 18 Meeting - 1970,"Memoranda of Discussion (2.93 MB PDF)",/monetarypolicy/files/fomcmod19700818.pdf,18-Aug-1970,18-Aug-1970,1,Memoranda of Discussion,Minutes,Meeting Summary,2.93 MB PDF,PDF,""
1970,September 15 Meeting - 1970,"Redbook (934 KB PDF)",/monetarypolicy/files/fomc19700915redbook19700909.pdf,15-Sep-1970,15-Sep-1970,1,Redbook,Beige Book,Economic Information,934 KB ,PDF,""
1970,September 15 Meeting - 1970,"Greenbook (3.67 MB PDF)",/monetarypolicy/files/FOMC19700915greenbook19700909.pdf,15-Sep-1970,15-Sep-1970,1,Greenbook,Greenbook,Economic Information,3.67 MB ,PDF,""
1970,September 15 Meeting - 1970,"Supplement (662 KB PDF)",/monetarypolicy/files/FOMC19700915gbsup19700911.pdf,15-Sep-1970,15-Sep-1970,1,Supplement,Greenbook,Economic Information,662 KB ,PDF,""
1970,September 15 Meeting - 1970,"Bluebook (946 KB PDF)",/monetarypolicy/files/FOMC19700915bluebook19700911.pdf,15-Sep-1970,15-Sep-1970,1,Bluebook,Bluebook,Economic Information,946 KB ,PDF,""
1970,September 15 Meeting - 1970,"Agenda (50 KB PDF)",/monetarypolicy/files/FOMC19700915Agenda.pdf,15-Sep-1970,15-Sep-1970,1,Agenda,Agenda,Agenda,50 KB ,PDF,""
1970,September 15 Meeting - 1970,"Record of Policy Actions (398 KB PDF)",/monetarypolicy/files/fomcropa19700915.pdf,15-Sep-1970,15-Sep-1970,1,Record of Policy Actions,Minutes,Meeting Summary,398 KB ,PDF,""
1970,September 15 Meeting - 1970,"Minutes of Actions (146 KB PDF)",/monetarypolicy/files/fomcmoa19700915.pdf,15-Sep-1970,15-Sep-1970,1,Minutes of Actions,Minutes,Meeting Summary,146 KB PDF,PDF,""
1970,September 15 Meeting - 1970,"Memoranda of Discussion (2.97 MB PDF)",/monetarypolicy/files/fomcmod19700915.pdf,15-Sep-1970,15-Sep-1970,1,Memoranda of Discussion,Minutes,Meeting Summary,2.97 MB PDF,PDF,""
1970,October 20 Meeting - 1970,"Redbook (966 KB PDF)",/monetarypolicy/files/fomc19701020redbook19701014.pdf,20-Oct-1970,20-Oct-1970,1,Redbook,Beige Book,Economic Information,966 KB ,PDF,""
1970,October 20 Meeting - 1970,"Greenbook (3.46 MB PDF)",/monetarypolicy/files/FOMC19701020greenbook19701014.pdf,20-Oct-1970,20-Oct-1970,1,Greenbook,Greenbook,Economic Information,3.46 MB ,PDF,""
1970,October 20 Meeting - 1970,"Supplement (322 KB PDF)",/monetarypolicy/files/FOMC19701020gbsup19701016.pdf,20-Oct-1970,20-Oct-1970,1,Supplement,Greenbook,Economic Information,322 KB ,PDF,""
1970,October 20 Meeting - 1970,"Bluebook (749 KB PDF)",/monetarypolicy/files/FOMC19701020bluebook19701016.pdf,20-Oct-1970,20-Oct-1970,1,Bluebook,Bluebook,Economic Information,749 KB ,PDF,""
1970,October 20 Meeting - 1970,"Agenda (45 KB PDF)",/monetarypolicy/files/FOMC19701020Agenda.pdf,20-Oct-1970,20-Oct-1970,1,Agenda,Agenda,Agenda,45 KB ,PDF,""
